,Unnamed: 0,id,image,hint,trans,problem,correct_answer,answer,label
655,4963,26_26_26,https://ucarecdn.com/6e028173-027a-4259-9c1a-cd71fb6b217c/,Great effort! Please double-check the decimal value you used for 1/5 to make sure it matches the problem’s conversion.,"\(\frac{1}{5} + 0,25 := 0,25 + 0,25 = 0,5\)","Beräkna.

${\Large\frac{1}{5}}+0{,}25=$","0,45",0.5,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]"
656,4965,10_10_10,https://ucarecdn.com/26b102fa-14ed-45e6-82d6-b5b5fe0c3d59/,"Great effort—double-check your addition inside the parentheses, as the sum of 10 and 4 may not have been computed correctly.","20 - (10 + 4)  
20 - 6 = 14",Beräkna värdet av uttrycket om x = 10 och y = 4. 20 - (x + y)=,6,14,[12]
657,4966,62ff9f8247e61c00137b51a7_678e3253dfa7d226ea3a2438_66b73c0e9f4aa17382b7b0ad,https://ucarecdn.com/1a763ab2-ab72-4a95-836b-36e38a30b50a/,Take another look at whether subtracting 43 was the right operation in the step for x - 43 = 129.,"129  
- 43  
86","""Vilket tal är $x$?\n\n$x-43=129$""","[""x=172""]","[""86""]","[3, 4, 5]"
658,4968,602be77e70af089ad35ca421_678e0ae86dcb1001cc55f6a2_66b72fd400cd131dbd19ec63,https://ucarecdn.com/3287bf8f-5c47-43aa-870d-cff27dbc894a/,"Try re-examining how you borrowed across the digits, especially when subtracting the ones column.","\( \begin{array}{c} 
403 \\ 
-167 \\ 
\hline
146 
\end{array} \)","""Lös följande uppgift. Visa hur du räknar.\n\n$ 403 - 167 $""","[""236""]","[""146""]","[16, 17]"
659,4969,60ed8009ad838c001393c988_6790aae1c73d68472aa3a985_66ba884450f32bb15e9a0aeb,https://ucarecdn.com/73333089-c0b4-4ed4-8b41-b5ff199b2214/,"It looks like the numbers might have been switched—check that you are subtracting 4,65 from 53, not the other way around.","4,65  
- 53
______
 4,12

Svar 4,12","""Lös följande uppgift. Visa hur du räknar.\n\n$53-4{,}65$""","[""48,35""]","[""4,12""]","[0, 1, 2, 3, 4, 5, 6]"
660,4970,63ada86be82ad900142d750e_678a5752d7037aa8be12fe99_66ba887783f4f1520de137ae,https://ucarecdn.com/3ae2b49d-5d7a-447e-bfb4-d5fb1d5bde8e/,"Check if you need to divide by 0.048 instead of multiplying by 4,8 in your calculation.","4,8\%=18000

1-0,048=0,952

18000\cdot 4,8=86400","""Årsräntan på ett lån är $18\\ 000$ kr. Hur stort är lånet om räntesatsen är $4{,}8$ %?""","[""375000kr""]","[""86400""]","[16, 17, 18, 19, 20, 21, 22]"
661,4974,65b917f06a0be0a42e13fc1f_678e08420f7f3e87ce4038ad_633d2b6fd1eb48001fa58e42,https://ucarecdn.com/34f5ef33-cc28-4683-b995-7ba843f38a6d/,Great effort—double-check your borrowing from the tens column when subtracting the ones digit.,"\[
\begin{array}{c|c|c}
 & & 1 \ \ 0 \ \ 1 \ \\
\hline
& 1 & 2\ \ 7 \\
- & & 6\ \ 8 \\
\hline
& &= 6\ \ 0 
\end{array}
\]","""Använd en skriftlig räknemetod och beräkna.\n\n$127-68=$""","[""59""]","[""60""]","[14, 15, 16]"
662,4976,6581c0d142185026999b3009_678e0cc96165bc3a840d9e39_66dedf771d99a79708eba49e,https://ucarecdn.com/4e4a03c6-4e2d-4fa6-88ca-97d2bb0598e8/,Remember to flip the sign on both terms in (2-2x) when you remove the parentheses.,"4x - 2 - 2x = 10

2x - 2 = 10
  +2  +2

2x = 12
   2    2","""Lös ekvationen. \n\n$4x-(2-2x)=10$""","[""x=2""]","[""x=6""]","[3, 4, 5, 6]"
663,4977,6377e4bd5b5b3a0013963aea_67811c6e959fc22e7bd69f56_62f2b901e622ed0020dabbf2,https://ucarecdn.com/08ffc9c3-ca8f-4600-a4d8-29e5044a8454/,Great work so far; try reviewing how you distributed the x over each term in the parentheses to make sure every multiplication is done correctly.,"(3x + 6) - (4x - 4) =

3x + 6 - 4x - 4 =

7x + 6 - 4 = 2

7x + 2","""Gör en korrekt förenkling.\n\n$3x(x + 2) - 4x(x - 1)=$""","[""10x-x^[2]""]","[""7x+2""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
664,4979,63329b64fb25810013c1f40b_67909191c73d68472a9f3d90_6509ac2aba9269c78a590ba0,https://ucarecdn.com/6dae9f77-d10c-4a3e-8f5c-6ac405bc16e7/,"Nice job adding, but check why you included the extra ""x"" in your answer since it should be a number only.","1,5 + 3

9,5x","""Beräkna värdet av uttrycket $x+3$ för\n\n$x=1{,}5$""","[""4,5""]","[""4,5x""]",[10]
665,4983,6325953747e61c0013c3b5fc_678d57faefed46476f8b41d5_66bcad4feb6fa1beadfcd4d9,https://ucarecdn.com/1faa5bf1-0e59-4d4c-a80a-dfde2f1c6ad0/,"Great effort! Take another look at how you divided the decimal in 2,8 by 4—especially the placement of the decimal point—to see where it might have gone wrong.","2,8 \over 4 = 0,2","""${\\Large\\frac{2{,}8}{4}}=$""","[""0,7""]","[""2""]","[7, 8, 9]"
666,4985,637779fd63a80400139c61cc_678e140d7782d9c68304506f_66b7371f66298c8718266a30,https://ucarecdn.com/193c8091-2f2d-4f0a-80a4-136f4e50c291/,"Double-check your arithmetic when adding 2×8 and 3×3, as the sum should correctly reflect the cost described in the problem.","2 \cdot 8 + 3 \cdot 3 \\
= 23","""Viggo har $30$ kronor och ska köpa både äpplen och morötter. Han handlar för mer än $25$ kronor. \n\nHur många äpplen och hur många morötter kan Viggo ha köpt? *Visa hur du löser uppgiften och skriv svar.*"". Problem image: En tabell över priser. Första raden visar ett grönt äpple med texten 'Äpplen 8 kr/styck'. Andra raden visar en orange morot med texten 'Morötter 3 kr/styck'.","[""3 äpplen, 2 morötter""]","[""2 äpplen, 3 morötter""]","[10, 11, 12]"
667,4988,63a1784bd5340f0013ef23b2_678a0dc422ff38f2dcfbd29b_65ddec62aa4ca4a77835a016,https://ucarecdn.com/21eac87f-e822-4ab9-b263-38f72a0b6670/,"Take another look at how you added the constants after subtracting 4x, as it seems that part of your arithmetic might have gone off-track.","4x - 4 = 6x - 16  
- 4x        - 4x  
4 - 4 = 2x - 16  
+16         +16  
20 = 2x  
20/2 = 2x/2   
10 = x","""Lös ekvationen.\n\n$4x-4=6x-16$""","[""x=6""]","[""x=10""]","[18, 19, 20, 21, 22, 23, 24]"
668,4992,631778eb47e61c0013a59247_678e3281d865b43aab196f69_66ffd9d3aca890241c8a2635,https://ucarecdn.com/c3ceb322-f613-4746-a552-0dd23de1319c/,Remember to check how you borrow an hour when subtracting the minutes since mixing up that step can lead to the error you made.,"13 + 1 = 14  1h 15min  
30 - 45 = 15","""Hur lång tid är det mellan klockslagen? \n\n$13.45$ – $14.30$""","[""45 min""]","[""1 h 15 min""]","[8, 9, 10, 11, 12, 13, 14, 15]"
669,4993,93_93_93,https://ucarecdn.com/61aa0d45-687c-40da-9704-acbe2ced3d16/,Check if you accidentally added 4 and 15 instead of multiplying 4 by 15 to calculate the cost of the bullar.,"4 + 15 = 19

19 + 20 = 39",Amina ska köpa 4 bullar som kostar 15 kr styck och en tidning för 20 kr. Hur mycket kostar det tillsammans?,80kr,39,"[0, 1, 2, 3, 4]"
670,4995,63750cbeefa5cd0014220e1a_67811c6e959fc22e7bd69f56_62f2b8fee622ed0020dabb51,https://ucarecdn.com/6fc7e240-1a24-493e-ab8f-1d3e1c785176/,Remember to only combine terms that have the same exponent—x and x² are not alike.,"x + 2x + 3x + 4x^2
3x + 3x + 4x^2
6x + 4x^2
6x + 16x = 22x","""Förenkla uttrycket.\n\n$x + 2x + 3x + 4x^2 =$""","[""6x+4x^[2]""]","[""22x""]","[24, 25, 26, 27]"
671,4998,615c1c253272a700194aad61_678f7f99dfa7d226ea51e2e6_62fde0db5e35780020ae02a7,https://ucarecdn.com/3100949b-4bbd-4095-8f0c-babac771619b/,Great effort—try checking if you need to subtract 31 from both sides to isolate x instead of adding 7.,"7 = 31 - 4x
+7     +7","""Lös ekvationen. \n\n$7=31-4x$""","[""x=6""]","[""9,5""]","[7, 8, 9, 10, 11]"
672,5001,165_165_165,https://ucarecdn.com/8351b43e-c399-4233-ba36-d08eda774617/,Remember to check if you need to divide the product of the base and height by 2 for a triangle's area.,"\[ A = 5 \times 4 = 20 \, \text{cm}^2 \]",A right triangle has a base of 5 inches and a height of 4 inches. What is the area of the triangle?,10cm^[2],20,"[2, 3, 4]"
673,5002,652982634dce0ca986ccb8c3_67812c8aceee585b87ceb5b9_62bef132b6d55600201538ab,https://ucarecdn.com/d4b5b0a0-22b5-4423-8bf6-02a2d93c1844/,Take another look at how you applied the percentage change instead of just multiplying the numbers—make sure you're reducing the full amount by 30% rather than calculating 3·30.,"3 \cdot 30 = 90

\frac{300}{100} = 3","""Vad blir 300 kr efter det minskat med 30 %?""","[""210kr""]","[""90""]","[9, 10, 11, 12]"
674,5004,142_142_142,https://ucarecdn.com/83544a78-5e24-4a6a-b6e3-730b8b7a41a3/,"Take a closer look at the step where you combined 10 and 7, and check if you instead need to subtract 7 to isolate x correctly.","X = 10 + 7  
X = 17","What value of $x$ makes this true? 

$\quad 7+x=10$",x=3,17,[5]
675,5008,174_174_174,https://ucarecdn.com/212816b0-4d2e-4cc9-8bbe-40d3499afd06/,Remember to add the new books to Mia's collection instead of subtracting them.,"32
-17
----
25","Mia har $32$ böcker och köper $17$ nya böcker. 

Hur många böcker har Mia totalt?",49,25,[2]
676,5009,602fd35870af089ad3c88b22_677e34b44a0e31eb4bb53f84_64e3a37e3513734a2e4b7f95,https://ucarecdn.com/85106e1e-2ec3-428b-8e53-57384d273ec1/,Great try! Take another look at how you aligned the decimal points—it's key to matching each number's place value.,"019   
+19   
---   
209","""Lös följande uppgift. \nVisa hur du räknar. \n\n$ 1{,}9 + 0{,}19$""","[""2,09""]","[""209""]","[11, 12, 13]"
677,5010,28_28_28,https://ucarecdn.com/400fd7cb-b19c-41d4-bef9-f816c958320e/,"Take a second look at your subtraction step, since subtracting 25 from 61 should leave you with a different number.","61 - 25 = 30  
30 ÷ 3 = 10","Emma köpte en chokladkaka för 25 kr, och tre tablettaskar. sammantlagt betalade hon 61 kr. Vad kostade en tablettask?",12kr,10,"[7, 8]"
678,5012,602fd31d70af089ad3c887f2_677e34b44a0e31eb4bb53f84_64e3a37d3513734a2e4b7f89,https://ucarecdn.com/9f6b9e8c-0436-4077-997a-b1a3753ab6f0/,Great try—check how you borrow from the tens place when subtracting the ones to ensure you adjust the numbers correctly!,"```
  5 8  13
- 3 4  6
---------
  1 4 7
```","""Lös följande uppgift. \nVisa hur du räknar. \n\n$  503  - 346$""","[""157""]","[""147""]","[14, 15, 16]"
679,5013,63ad9d61e82ad900142d51c8_678a594bbe4a0489ba28e983_6447c4f4566465001f79575f,https://ucarecdn.com/81d81062-7200-4a47-9923-9999b9b02c0b/,"Great effort—check if you used the correct factor for a 4% increase (hint: it should be a bit over 1, not as high as 1.4).","1,4 \cdot 350

490","""Ett pris på $350$ kr ökar med $4$ %. Beräkna det nya värdet. Använd förändringsfaktor.""","[""364kr""]","[""490""]","[0, 1, 2]"
680,5014,166_166_166,https://ucarecdn.com/53e5c413-9f7e-4c9c-ac99-7b813789207a/,Double-check whether you should be dividing by 2 instead of 4 when using the triangle’s area formula.,A = \frac{4 \times 5}{4} = 5,A right triangle has a base of 5 inches and a height of 4 inches. What is the area of the triangle?,10cm^[2],5,"[8, 9]"
681,5016,32_32_32,https://ucarecdn.com/25c58472-b6d7-49ba-b403-439af31395eb/,Great job combining the x-terms—now take a closer look at how you handled the -2.,4x + x - 2 = 5x - 2 = 3x,"Förenkla uttrycket.

$4x+x-2$",5x-2,3x,"[13, 14]"
682,5028,120_120_120,https://ucarecdn.com/655b6292-fe0a-4c19-b57c-42badf7c97c4/,Great effort! Check again how you combined 2x and –x to make sure you’re subtracting like terms correctly.,"2x - x + 3 + 1 = 

2x + 4","Förenkla uttrycket. 

$2x-(x-3)+1$",x+4,2x+4,"[9, 10, 11, 12, 13, 14]"
683,5032,65574015f31dfb3743c79311_678d6593efed46476f8b89a5_65fd3355e103c64aa0a43018,https://ucarecdn.com/b300e674-c761-4d4b-b1a6-c18047d229df/,Great effort—try reviewing your borrowing steps in the subtraction to ensure each digit is correctly aligned and reduced.,"```
410 10
  411
- 222
  281
```","""Beräkna.\n \n $ 411 - 222=$""","[""189""]","[""281""]","[12, 13, 14]"
684,5035,4_4_4,https://ucarecdn.com/5c4aa703-17fb-4db0-a22b-890fbdcad458/,Great effort—try checking how you handled the borrowing in the hundreds place to make sure it matches the subtraction setup.,"5075  
-2314  
────  
3361","Beräkna.

$5\ 075 - 2\ 314 =$",2761,3361,"[12, 13, 14, 15]"
685,5037,64_64_64,https://ucarecdn.com/1a90366c-fb11-4b88-b380-14c65b280957/,"Double-check the multiplication of the decimal part; make sure you're multiplying 6 by 0,4 correctly and not treating 0,4 as 4.","```
  6
x 2,4
____
 12
+24
____
 36
```","Beräkna.

$6 \cdot 2{,}4=$","14,4",36,"[9, 10]"
686,5038,77_77_77,https://ucarecdn.com/2af0b590-a05e-4096-abc8-51ff1e7cdfd1/,"Double-check your division step: dividing by 0.5 increases the value, so be sure you haven't mistakenly replaced 0.5 with 2.","\[\frac{3.5}{0.5} = \frac{3,5}{2} = 1,25\]","En planka är $3{,}5$ m lång. Plankan sågas i bitar som är $0{,}5$ m långa. Hur många bitar blir det?",7,1.25,"[10, 11, 12, 13, 14, 15]"
687,5045,638f603618c0c7001477c161_677d2c142bec50a5d642c38c_66ba9569c3fb583d2816d11f,https://ucarecdn.com/b23834b8-ab1b-42b2-91e5-876cba1b2d4b/,"Good work on the steps so far; now, take another look at how you divided 32 by 8 and compare it to the original expression.",18 + 3 = 21,"""Beräkna uttryckets värde.\n\n$3 \\cdot 6 + {\\Large\\frac{32}{8}} - 16 $""","[""6""]","[""5""]",[5]
688,5046,65cea14ce830d7e365a2ce16_678ccddcefed46476f87d11d_64d3741e70c435476429aefc,https://ucarecdn.com/a08dd163-fbaa-4c5c-9381-02f9e318ec4b/,It seems you may have copied the wrong number on the right side—double-check that it matches the original equation.,"X + 5 = 35  
35 - 5 = 3o","""Lös ekvationen\n\nx + 5 = 32""","[""x=27""]","[""3o""]","[5, 6]"
689,5049,60ed5d392c305e0013a66d1d_6790aae1c73d68472aa3a985_65ba1403c5d3e25ec5bc36bc,https://ucarecdn.com/2a7ad9c7-3992-4c89-94d7-5991b83083b2/,"Great effort—try revisiting whether you should add together the percentages from each group or recognize that when both groups have the same share, the overall percentage remains the same.",2 * 40\% = 80\%,"""$40\\ \\%$ av pojkarna och $40\\ \\%$ av flickorna i skolan använder glasögon.\n\nHur många procent av eleverna i skolan är det?""","[""$40\\ \\%$""]","[""$80\\ \\%$""]","[0, 1, 2, 3, 4]"
690,5051,188_188_188,https://ucarecdn.com/cebd41e1-e65f-4223-bd97-b2cbbbe3315e/,"Look over your division by 3, especially for the constant term, to ensure every term reflects the same operation.","8 = \frac{5x}{3} - 7

\frac{8}{3} = 5x - \frac{7}{3}

1 = 5x","Lös ekvationen.

$8 = {\Large\frac{5x}{3}} - 7$",x=9,[1/5],"[10, 11]"
691,5055,135_135_135,https://ucarecdn.com/eabc699f-04a9-416b-84bb-6e150d15b19b/,Remember to multiply both terms in (x + 5) by 3 so that you get 3x + 15.,"\( X + 5 \times 3 = X \times 4 \)

\( 3X + 5 = 4X \)

\( X = 5 \)","En liksidig triangel har sidan $x+5$, och en kvadrat har sidan $x$. 

För vilket värde på $x$ har figurerna samma omkrets?",x=15,5,"[9, 10, 11, 12, 13]"
692,5059,60ec3dc42c305e0013a66ca8_678a14e291b3161e7ebd623a_66f3a502ac8711943e43b0c2,https://ucarecdn.com/3efef5f6-59c1-4105-94da-292c041b1d2f/,Take another look at the subtraction step—make sure you correctly subtract 7 from 15!,"15
- 7
10","""Använd huvudräkning och skriv bara svaret.""","[""8""]","[""10""]","[7, 8]"
693,5060,5fac357a3c4ab33fdffa4596_678a5752d7037aa8be12fe99_66ba887783f4f1520de137ae,https://ucarecdn.com/bf3e6766-f40c-4d32-b74c-e62e392283ea/,It looks like you might have mixed up the operation with the percentage—try checking if you should divide by 0.3334 instead of adding the remaining percentage.,"12 m^2 = 33,34 %

100 - 33,34 = 66,66

ff = 0,6666

12 · 0,6666 = 7,9992 ≈ 8

12 + 8 = 20","""En matta är 12 m$^2$ och täcker 33,34 % av rummets golv. \n\nHur stort är rummet?"". Problem image: En bild av en matta med ett mönster och fransar på sidorna. Mattan är inte skalenlig och inga dimensioner är angivna. Bilden visar inte rummets storlek.","[""36m^[2]""]","[""20m^[2]""]","[35,36,37,38]"
694,5062,122_122_122,https://ucarecdn.com/ca69465b-caeb-48fc-bf02-2813146feb5d/,It looks like you accidentally replaced y with x in one of the multiplications—double-check that you use both variables correctly.,\( x^2 + 4x + 2x + 8 = x^2 + 6x + 8 \),"Multiplicera och förenkla uttrycket.

$(x+2)(y+4)$",xy+4x+2y+8,x^[2]+6x+8,"[6, 7, 8]"
695,5066,96_96_96,https://ucarecdn.com/c045adc4-8344-453c-8176-dd5b05852ec7/,Try checking if you used the correct order of operations by doing the multiplication before the addition.,"4 + 6 × 2

10 × 2 = 20","Beräkna.

$4+6\cdot2=$",16,20,"[6, 7, 8, 9]"
696,5067,65cea14c0eeb641a1c66d183_678ccddcefed46476f87d11d_64d3741e70c435476429aefc,https://ucarecdn.com/91fb0ff2-d920-4f6e-9a90-5e1d8c419a67/,Great effort; try re-checking your division of 21 by 3 to ensure it was computed correctly.,"21/3 = 6

x = 6","""Lös ekvationen\n\n3 · x = 21""","[""x=7""]","[""6""]",[5]
697,5070,6321f69347e61c0013bc3d3e_678a4a3cab05a4206b5a9f4f_65f80804e6378cfe8468ae69,https://ucarecdn.com/3ed671aa-c996-40e2-b2b6-a6ed6d3b921e/,"Great try – check that you’re dividing the total snowfall by the eight days, not a fraction like 4/40.",4/40 = 1,"""I mitten av december snöade det åtta dagar i streck. Så här många centimeter kom det:\n\n3 $\\hspace{0.25cm}$6 $\\hspace{0.25cm}$2 $\\hspace{0.25cm}$3 $\\hspace{0.25cm}$5 $\\hspace{0.25cm}$8 $\\hspace{0.25cm}$3 $\\hspace{0.25cm}$10\n\nBeräkna medelvärde.""","[""5cm""]","[""1""]","[3, 4, 5, 6, 7, 8, 9]"
698,5071,64d3299514379d0c8cbee56d_677a4ab5a8fd5083b3d9f99f_66be7f80e6cc1879ea7a74d5,https://ucarecdn.com/154b4ddb-d9da-4315-b28c-887af1662478/,Great try—double-check that you used all the digits in 125 when dividing by 5!,"12  5.  
─── = 5
  5","""Visa hur du löser uppgiften.\n\n${\\Large \\frac{125}{5}}= $""","[""25""]","[""5""]","[6, 7, 8]"
699,5084,6125ef2c277cab00190f63d9_678d2301c6fbcf988a9cad04_66e964a48eb9eb168164d8d2,https://ucarecdn.com/faaea2aa-6361-4d18-b8c8-4a38cd8e250f/,"Great try—please check the step where you multiplied 2 by 9, as a miscomputed multiplication there might have led to your error.","\[
\frac{56}{9} = 2
\]","""Skriv det rätta talet istället för \""$?$\"".\\\n${\\Large\\frac{?}{9}}= 2$""","[""18""]","[""56""]","[5, 6]"
700,5086,2_2_2,https://ucarecdn.com/c625d241-b384-44b1-a6e2-3f1e20ec398b/,Remember to check that you subtract the exponents when dividing powers of ten and verify your arithmetic there.,"10^x = 6

10^3.6 = 10^-1","Vilket tal är $x$?

${\Large\frac{10^x}{10^5}}=10^{-1}$",x=4,x=6,"[10, 11, 12, 13]"
701,5087,5ec3e91623ffb5ffa18a106b_678e13b76fb2f318dd922bb4_66b72e494d22318f6f90bc80,https://ucarecdn.com/00b4c47d-0ba5-4350-9208-a30a89369726/,Check if you read the TV start time correctly—it might be a few minutes before 7:00.,7.00 - 30min = 6.30,"""Lisa vill se ett TV-program som börjar klockan kvart i sju på kvällen. Det får hon om hon först städar sitt rum.\nDet tar $30$ minuter att städa rummet. När måste Lisa som senast börja städa?""","[""18.15""]","[""06.30""]","[0, 1, 2]"
702,5091,655742e7181670cb1ac31b1a_6790a60c690307f6cb949bfd_675825fc29a46e3d3b896553,https://ucarecdn.com/b8dc90db-e456-46a9-9abf-31f57deb9b49/,Great effort—maybe check whether you meant to add 300 (three hundreds) to 7409 instead of multiplying it by 3!,"7409  
  3  
  21  
------
22257","""Vilket tal är 3 hundratal större än $7\\ 409$?""","[""7709""]","[""22257""]","[5, 6]"
703,5096,63a17a854d7c8d00143241ee_678a0dc422ff38f2dcfbd29b_65ddec63aa4ca4a77835a0ec,https://ucarecdn.com/993e21ec-53c2-4f09-acff-49bf9993d3eb/,Double-check the distribution of 4 in the parentheses—it should multiply both x and 9.,"4(x+9)=48  
x+36=48  
-36  -36  
x=12","""Förenkla och lös ekvationen.\n\n$4(x+9)=48$""","[""x=3""]","[""x=12""]","[10, 11, 12, 13]"
704,5105,657b1105ab5bdc8ac950f980_678e3cebb0956ec87a64e8bb_64e43e64a3554c4a77b0d762,https://ucarecdn.com/15c5274e-4c41-48a7-9ae4-d9dd45a278b1/,"Double-check your arithmetic, especially the multiplication of 8 by 8, as a small error there might have affected your overall result.","8 \cdot 8 = 56

56 - 16 = 40 - 24","""Bestäm volymen."". Problem image: En tredimensionell figur som liknar en cylinder med topp och botten formade som hexagoner. Höjden är angiven till 10 cm. Basens kortsidor är 4 cm medan de längre sidorna är 8 cm och höjden på det mittre rektangulära området är markerat till 8 cm.","[""560cm^[3]""]","[""240""]","[6, 7, 8]"
705,5106,638f582629b1fe0014ea554a_678e07586dcb1001cc557bea_65a8f10e5186751f7ff60afd,https://ucarecdn.com/0b50e5ff-f425-469d-89ea-15b3b846180f/,"Recheck your division of 2 by 8—something in that calculation may have led you to 0,4 instead of the proper decimal.","\(\frac{2}{8} = 0,4\)","""Skriv i decimalform.\n\n${\\Large\\frac{2}{8}}=$""","[""0,25""]","[""0,4""]","[5, 6, 7]"
706,5112,602be77e70af089ad35ca421_677e345c4a0e31eb4bb5355c_66cf16af5e74759106bafe20,https://ucarecdn.com/c03c21ab-44e0-41ac-9b69-9774e3e12e13/,Check your ones column after borrowing – make sure you subtract 7 correctly from your borrowed value.,"```
  3̶ 13 10
 403
-167
____
 235
```","""Lös följande uppgift. Visa hur du räknar.\n\n$ 403 - 167 $""","[""236""]","[""235""]","[14, 15, 16]"
707,5118,632e16c2b831fb001324d529_677e265a4a0e31eb4bb3770a_66d17a403c3eb1eda071a45c,https://ucarecdn.com/f7af4aac-4a05-4152-bbb5-da858f55a965/,Check how you calculated the remaining grapes after Astrid’s 1/5 share—make sure you correctly use 4/5 of the total before adding Katia’s 12.,"\[
\begin{aligned}
&\left(\frac{1}{5}\right) \\
&30 \\
&\left(\frac{4}{5}\right) \\
&12 \\
&30 + 12 = 42 \\
&\text{Svar: } 42 \\
\end{aligned}
\]","""I en skål ligger ett antal vindruvor. Astrid äter upp en femtedel av vindruvorna. Katia äter sedan upp en fjärdedel av de vindruvor som finns kvar. Hur många vindruvor fanns det från början om Katia åt $12$ vindruvor?""","[""60""]","[""42""]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
708,5120,64d329a9621466718b3d41af_6788be2294c0106b46ebfa3a_6617b2cbe08411ed3f1c6601,https://ucarecdn.com/c63a345d-235e-4a8a-8560-793e08a0582a/,It looks like you might have multiplied 4 by 5 instead of dividing 4 by 5—try checking that step!,\(\frac{4}{5} = 20\),"""Skriv bråket i decimalform. \n\n${\\Large \\frac{4}{5}} =$""","[""0,8""]","[""20""]","[4, 5]"
709,5122,6581aa697845e33fcd425589_678e192b6fb2f318dd933fb9_6781081b93288a39e67a8e89,https://ucarecdn.com/489e9745-7215-43db-a7f0-bc82ddca2659/,Double-check your multiplication of 3 and 8—the product here might not be what you expected.,3 \cdot 8 = 32,"""Beräkna.\n\n$ 3 \\cdot 8=$""","[""24""]","[""32""]","[5, 6]"
710,5123,638f65d41e0bbd0013b10f24_678a45fb2f0364ad5844db51_66c87460c96f5689f9eb1e40,https://ucarecdn.com/bf84f861-ef47-43cb-b2a5-ce29115a694d/,Take another look at your multiplication step—you might have divided 6 by 3 instead of multiplying by 3.,"\[
\begin{align*}
\frac{x}{3} & - 4 = 2 \\
& +4 \\
\frac{3x}{3} & = \frac{6}{3} \\
\end{align*}
\]","""Lös ekvationen.\n\n${\\Large\\frac{x}{3}}-4=2$""","[""x=18""]","[""x=2""]","[20, 21]"
711,5125,63270bc747e61c0013c4c1e0_678df141a4dbf647c2b27af3_65168e23251be1a798778e76,https://ucarecdn.com/034d7946-4557-46de-9d34-621366061dc2/,It looks like you might have only divided one part of the number—try rechecking your long division to make sure all digits of 8046 are divided by 6.,8046 ÷ 6 = 6,"""${\\large\\frac{8\\ 046}{6}}=$""","[""1341""]","[""145""]","[7, 8, 9, 10]"
712,5126,63270b4478c3810013c70e09_678df141a4dbf647c2b27af2_6516ae1d6d734dd3b07bcada,https://ucarecdn.com/61cef71e-6d46-4c2f-86a0-0ed5de84b817/,Check your work where you subtracted 375 and 175—make sure you're matching the ticket costs correctly for each family member.,"375  
- 175  
\------  
200  

200  
· 4  
\-----  
800  

175  
· 2  
\-----  
350  

800  
+ 330  
\-------  
1230","""En familj med två vuxna och fyra barn går på en teaterföreställning. Biljetterna kostar $375$ kr för vuxna och $175$ kr för barn. Vad kostar biljetterna sammanlagt för hela familjen?""","[""1450kr""]","[""1230""]","[0, 1, 2, 3, 4, 5]"
713,5131,33_33_33,https://ucarecdn.com/90e00f13-5072-4044-a1c3-0498ff48bdc0/,Hint: Review how you handled the -8 term and make sure you add it to both sides to isolate 5x correctly.,"5x - 8 = 32  
5x = 32 - 8  
5x = 24  
x = \(\frac{24}{5}\)","Lös ekvationen.

$5x-8=32$",x=8,[[24]/5],"[10, 11, 12, 13]"
714,5138,620bf2bd836e2f00139c7e17_678a2b4753bc8857acb87049_65fc335f05c9c3898e3afc8f,https://ucarecdn.com/5a72ec24-db6e-4497-9270-af1d00fedd4f/,Have a look at how many times 6 fits into the first group of digits in 8742—it seems a quotient digit was overestimated.,8742 ÷ 6 = 1 957,"""Lös uppgiften och visa dina beräkningar.\n\n${\\Large\\frac{8\\ 742}{6}}=$""","[""1457""]","[""1957""]","[7, 8, 9, 10, 11, 12, 13]"
715,5140,70_70_70,https://ucarecdn.com/4aeb5767-b1d2-4fff-8dd2-2e9e850f7476/,Check that you've added every number from the list; you might have missed one.,"4 + 2 + 3 + 5
-----------
      4
      = 14
-----------
        4
        = 4","Vad är medelvärdet av talen?

$1,4,2,3$ och $5$",3,4,"[0, 1, 2, 3, 4, 5, 6, 7]"
716,5141,637758e1d960830013f22f61_677d2c3dc7fea599bd1b39b4_6448d72c160f48001ffb3507,https://ucarecdn.com/4c8180c2-3622-4697-9d50-bac2426952c4/,"Check the subtraction step carefully—make sure you subtract 58 from 6, not 6 from 58, to keep the sign correct.","6 = 58 + 4x  
58 – 6 + 4x  
-6 - 6  
52  
4x","""Lös ekvationen.\n\n$6=58+4x$""","[""x=-13""]","[""x=13""]","[19, 20, 21, 22]"
717,5144,5f97d03a3c4ab33fdf11c6f8_67812c8aceee585b87ceb5b9_62ea7c00e5467f00208687ee,https://ucarecdn.com/afd026ba-eafb-4ac8-aab5-c0df2567775c/,"Double-check that you're multiplying the height from triangle A by the scale factor, not the base length.",\( 6 \cdot 2 = 12 \),"""Figurerna är likformiga. Beräkna höjden i figur B."". Problem image: Två trianglar märkta A och B är placerade bredvid varandra. Triangel A har en bas på 3 enheter och en höjd på 4 enheter. Triangel B är större och har en bas på 6 enheter, höjden är inte angiven.","[""8""]","[""12""]","[0, 1, 2]"
